,Epoch,Generator Loss,Discriminator Loss
599,599,-1.5945982933044434,-0.010950684547424316
600,600,-1.9282571077346802,0.06938838958740234
601,601,-1.7670495510101318,-0.26806342601776123
602,602,-1.759519100189209,-0.15043902397155762
603,603,-1.7497297525405884,0.2793785333633423
604,604,-1.7550277709960938,-0.30526208877563477
605,605,-1.959209680557251,-0.17981767654418945
606,606,-1.857505440711975,0.055573225021362305
607,607,-1.938865065574646,0.09382259845733643
608,608,-2.119628667831421,-0.1392505168914795
609,609,-2.1019909381866455,0.18797564506530762
610,610,-2.31391978263855,0.1699603796005249
611,611,-2.1614317893981934,0.23027825355529785
612,612,-2.2158684730529785,0.34607434272766113
613,613,-2.248473882675171,0.20750141143798828
614,614,-2.360316038131714,0.7137889862060547
615,615,-2.499441623687744,0.0870046615600586
616,616,-2.6547083854675293,0.4070897102355957
617,617,-2.6750972270965576,0.270599365234375
618,618,-2.5337438583374023,0.4140481948852539
619,619,-2.3691370487213135,0.23150181770324707
620,620,-2.4941675662994385,0.28257083892822266
621,621,-2.518657922744751,-0.3350803852081299
622,622,-2.317784070968628,-0.1069643497467041
623,623,-2.3216633796691895,-0.05571913719177246
624,624,-2.30820631980896,-0.11660051345825195
625,625,-2.1690406799316406,-0.16263628005981445
626,626,-2.250567674636841,-0.19308710098266602
627,627,-2.1288392543792725,-0.10925889015197754
628,628,-2.3801703453063965,0.14627933502197266
629,629,-2.4720239639282227,0.18662238121032715
630,630,-2.570746660232544,-0.14128661155700684
631,631,-2.5744354724884033,0.2154998779296875
632,632,-2.6402313709259033,0.34362244606018066
633,633,-2.7910420894622803,0.1640613079071045
634,634,-2.7622623443603516,0.2906057834625244
635,635,-2.6617157459259033,0.0964508056640625
636,636,-3.0410702228546143,0.0037384033203125
637,637,-3.2067744731903076,0.37732601165771484
638,638,-2.628892421722412,0.18416142463684082
639,639,-2.6835744380950928,0.2274799346923828
640,640,-2.4353859424591064,-0.05372786521911621
641,641,-2.635455369949341,-0.11185717582702637
642,642,-2.6328611373901367,0.12025117874145508
643,643,-2.483491897583008,0.2524900436401367
644,644,-2.3091070652008057,0.24426817893981934
645,645,-1.972558856010437,-0.123443603515625
646,646,-2.0962777137756348,-0.37417101860046387
647,647,-2.007540464401245,-0.35312485694885254
648,648,-2.1849496364593506,-0.2801806926727295
649,649,-2.1582086086273193,-0.4707798957824707
650,650,-2.0559134483337402,-0.05651712417602539
651,651,-2.0970449447631836,-0.18756508827209473
652,652,-2.1733415126800537,-0.24121737480163574
653,653,-1.981693148612976,-0.4051949977874756
654,654,-2.193333625793457,0.09078240394592285
655,655,-2.3589935302734375,0.39201903343200684
656,656,-2.4513206481933594,-0.039290428161621094
657,657,-2.4372971057891846,0.7405695915222168
658,658,-2.37176775932312,0.023245573043823242
659,659,-2.338193655014038,0.34972214698791504
660,660,-2.463134288787842,0.3822062015533447
661,661,-2.723365545272827,0.42364048957824707
662,662,-2.5049757957458496,0.5559446811676025
663,663,-2.506103992462158,0.1068873405456543
664,664,-2.5360260009765625,0.1408698558807373
665,665,-2.4986984729766846,0.10449838638305664
666,666,-2.4792065620422363,-0.06466865539550781
667,667,-2.1924068927764893,0.04332399368286133
668,668,-2.319481611251831,0.025356531143188477
669,669,-2.236841917037964,0.04019808769226074
670,670,-2.4098703861236572,0.15862131118774414
671,671,-2.5211939811706543,-0.27520108222961426
672,672,-2.522644519805908,0.15350604057312012
673,673,-2.6184277534484863,-0.3278636932373047
674,674,-2.5188095569610596,-0.13194894790649414
675,675,-2.6781630516052246,-0.11703896522521973
676,676,-2.74519419670105,-0.27346372604370117
677,677,-2.4259355068206787,-0.23702430725097656
678,678,-2.601102113723755,-0.15223240852355957
679,679,-2.61716365814209,0.0490107536315918
680,680,-2.432191848754883,-0.161790132522583
681,681,-2.1747725009918213,0.05685997009277344
682,682,-2.4153008460998535,0.01564764976501465
683,683,-2.424445867538452,-0.19542837142944336
684,684,-2.027949810028076,0.30621957778930664
685,685,-2.6901566982269287,-0.08208584785461426
686,686,-2.3441171646118164,-0.005167722702026367
687,687,-2.525172233581543,0.1014094352722168
688,688,-2.65305757522583,-0.08044624328613281
689,689,-2.7736055850982666,-0.25811266899108887
690,690,-2.3416337966918945,-0.004518270492553711
691,691,-2.5663349628448486,0.10148501396179199
692,692,-2.542393684387207,0.04118752479553223
693,693,-2.6762406826019287,0.2347116470336914
694,694,-2.3024792671203613,0.3924272060394287
695,695,-2.5205888748168945,0.21099519729614258
696,696,-2.6140544414520264,0.10991740226745605
697,697,-2.881444215774536,0.25689148902893066
698,698,-2.833622932434082,0.5327942371368408
699,699,-2.7973790168762207,0.5496625900268555
700,700,-2.8229687213897705,0.12128663063049316
701,701,-2.642648935317993,0.04935884475708008
702,702,-2.5074172019958496,0.06249594688415527
703,703,-2.7370569705963135,0.2287759780883789
704,704,-2.464179039001465,-0.30132603645324707
705,705,-2.455947160720825,-0.42358851432800293
706,706,-2.381775379180908,0.2558255195617676
707,707,-2.4731736183166504,0.043768882751464844
708,708,-2.520622491836548,-0.15375733375549316
709,709,-2.400221109390259,0.18353700637817383
710,710,-2.2211220264434814,-0.2579784393310547
711,711,-2.210035562515259,0.03705573081970215
712,712,-2.220567464828491,-0.013551473617553711
713,713,-2.258652448654175,0.02248215675354004
714,714,-2.043691635131836,-0.1541743278503418
715,715,-2.0424892902374268,-0.15356183052062988
716,716,-2.0497841835021973,0.14721250534057617
717,717,-2.258962869644165,0.16538691520690918
718,718,-2.145469903945923,0.07365846633911133
719,719,-2.337109327316284,0.23710966110229492
720,720,-2.1814489364624023,0.11127448081970215
721,721,-2.2769036293029785,0.387298583984375
722,722,-2.2867684364318848,0.4318516254425049
723,723,-2.2334682941436768,0.02717733383178711
724,724,-2.084402084350586,0.2716038227081299
725,725,-2.2537484169006348,0.0369572639465332
726,726,-2.1705739498138428,-0.02113795280456543
727,727,-2.2386956214904785,0.4286966323852539
728,728,-2.3596246242523193,-0.12793540954589844
729,729,-2.182640314102173,0.036876678466796875
730,730,-2.3470163345336914,0.2629678249359131
731,731,-2.124433755874634,-0.31946516036987305
732,732,-1.9456219673156738,-0.3204609155654907
733,733,-2.2545974254608154,0.192413330078125
734,734,-1.973874807357788,-0.2555701732635498
735,735,-2.0009305477142334,0.08025908470153809
736,736,-2.2318191528320312,-0.05352973937988281
737,737,-2.0927140712738037,-0.10897994041442871
738,738,-2.0249850749969482,0.23309731483459473
739,739,-2.0778708457946777,-0.13496756553649902
740,740,-2.2770638465881348,0.1672656536102295
741,741,-2.261307716369629,0.467451810836792
742,742,-2.5417134761810303,-0.1134035587310791
743,743,-2.4863250255584717,0.020627975463867188
744,744,-2.2834534645080566,0.0025794506072998047
745,745,-2.22727108001709,0.671567440032959
746,746,-2.219686985015869,0.17865252494812012
747,747,-2.417647123336792,-0.21068024635314941
748,748,-2.4026095867156982,0.23966002464294434
749,749,-2.219557762145996,0.014473676681518555
750,750,-2.3739614486694336,0.20987367630004883
751,751,-2.347891092300415,-0.012635469436645508
752,752,-2.3108041286468506,-0.07520604133605957
753,753,-2.632960081100464,0.14059162139892578
754,754,-2.527982234954834,-0.5780448913574219
755,755,-2.683143377304077,0.10221338272094727
756,756,-2.6316897869110107,0.06737756729125977
757,757,-2.5602002143859863,-0.04865908622741699
758,758,-2.2691822052001953,0.24848484992980957
759,759,-2.489326000213623,-0.0175173282623291
760,760,-2.3440678119659424,0.0561673641204834
761,761,-2.432887315750122,-0.2205979824066162
762,762,-2.010629653930664,-0.41974735260009766
763,763,-2.358536720275879,-0.35890960693359375
764,764,-1.966955304145813,-0.02551579475402832
765,765,-2.0555148124694824,-0.3515658378601074
766,766,-1.9670145511627197,-0.09923863410949707
767,767,-2.4063587188720703,-0.37070322036743164
768,768,-2.0224504470825195,0.17296433448791504
769,769,-1.959671139717102,0.22740912437438965
770,770,-2.2428395748138428,-0.036443471908569336
771,771,-2.0552749633789062,-0.04170727729797363
772,772,-2.141303300857544,-0.12943220138549805
773,773,-2.1550045013427734,-0.17296218872070312
774,774,-2.0857326984405518,0.22328972816467285
775,775,-2.3531136512756348,-0.15479421615600586
776,776,-2.0658881664276123,0.07511520385742188
777,777,-1.905563473701477,-0.1394362449645996
778,778,-2.1035990715026855,-0.14445734024047852
779,779,-1.9522613286972046,0.13829851150512695
780,780,-1.8059836626052856,0.24640107154846191
781,781,-1.9217135906219482,-0.18047642707824707
782,782,-1.7362910509109497,0.07123303413391113
783,783,-1.7337225675582886,0.28402018547058105
784,784,-1.7267601490020752,0.30828630924224854
785,785,-1.7761480808258057,0.31146085262298584
786,786,-1.5542957782745361,0.32776618003845215
787,787,-1.3314096927642822,-0.06844818592071533
788,788,-1.49994957447052,0.1874682903289795
789,789,-1.8602222204208374,-0.13970446586608887
790,790,-1.8482065200805664,-0.06998229026794434
791,791,-1.6886448860168457,0.155534029006958
792,792,-1.781391978263855,-0.19156646728515625
793,793,-1.7071417570114136,0.11885380744934082
794,794,-1.9491785764694214,0.17611277103424072
795,795,-2.1843512058258057,0.04546689987182617
796,796,-1.9736748933792114,-0.0344843864440918
797,797,-1.8497637510299683,0.08103728294372559
798,798,-1.8547059297561646,0.45852410793304443
799,799,-1.8175499439239502,0.11777746677398682
800,800,-1.937902569770813,-0.05093097686767578
801,801,-1.7235379219055176,0.24457204341888428
802,802,-2.0400490760803223,-0.08264613151550293
803,803,-1.851820945739746,-0.09198307991027832
804,804,-1.8396412134170532,-0.06433224678039551
805,805,-1.9810051918029785,0.0965731143951416
806,806,-2.102537155151367,-0.5230362415313721
807,807,-1.8783531188964844,-0.41741466522216797
808,808,-1.8989969491958618,-0.218214750289917
809,809,-1.8287380933761597,0.2970600128173828
810,810,-2.162278413772583,-0.12366056442260742
811,811,-2.028862237930298,0.04762625694274902
812,812,-1.8950622081756592,-0.14444375038146973
813,813,-1.645164966583252,0.0909416675567627
814,814,-1.8673073053359985,0.045488834381103516
815,815,-1.9635224342346191,-0.11984586715698242
816,816,-1.377466082572937,0.10654091835021973
817,817,-1.7325044870376587,-0.2293926477432251
818,818,-1.5951879024505615,0.09065771102905273
819,819,-1.5301119089126587,-0.26555442810058594
820,820,-1.5543721914291382,-0.1722785234451294
821,821,-1.6688374280929565,-0.13894963264465332
822,822,-1.8941400051116943,-0.011725187301635742
823,823,-1.9676445722579956,0.40675318241119385
824,824,-1.9768539667129517,-0.017722606658935547
825,825,-2.307363271713257,0.27304255962371826
826,826,-1.850106120109558,0.4319363832473755
827,827,-2.276475667953491,0.24632954597473145
828,828,-2.0338613986968994,-0.1390089988708496
829,829,-2.3788018226623535,-0.025960683822631836
830,830,-2.049286127090454,0.21639752388000488
831,831,-1.9730879068374634,0.22713887691497803
832,832,-2.1045737266540527,0.06371808052062988
833,833,-2.6430654525756836,-0.33717846870422363
834,834,-1.9178489446640015,-0.08597373962402344
835,835,-2.417551040649414,-0.0006353855133056641
836,836,-2.148513078689575,0.15911102294921875
837,837,-2.274954080581665,0.35581159591674805
838,838,-2.146760940551758,-0.07924723625183105
839,839,-2.217803955078125,-0.3029818534851074
840,840,-2.180877923965454,-0.33905816078186035
841,841,-2.632836103439331,-0.07860803604125977
842,842,-2.251765012741089,-0.2518148422241211
843,843,-2.516385316848755,-0.35941171646118164
844,844,-2.4199604988098145,0.011701345443725586
845,845,-2.5970773696899414,0.026450634002685547
846,846,-2.501189947128296,-0.2770256996154785
847,847,-1.9597562551498413,0.11487865447998047
848,848,-2.2076101303100586,0.1148369312286377
849,849,-2.316190004348755,0.11194896697998047
850,850,-2.2837536334991455,0.3725299835205078
851,851,-2.158615827560425,-0.3312671184539795
852,852,-1.948040246963501,0.193634033203125
853,853,-2.0040998458862305,-0.18399810791015625
854,854,-2.182142972946167,0.17957758903503418
855,855,-2.163224935531616,0.31053197383880615
856,856,-1.9157609939575195,-0.0732262134552002
857,857,-2.332343816757202,0.15611529350280762
858,858,-2.2990260124206543,-0.10641813278198242
859,859,-2.107574224472046,0.40276265144348145
860,860,-2.384758472442627,0.09449410438537598
861,861,-2.221104621887207,0.25127148628234863
862,862,-2.2706923484802246,0.10486078262329102
863,863,-2.271836519241333,0.04285264015197754
864,864,-1.9077658653259277,0.3412517309188843
865,865,-1.9845525026321411,0.15318536758422852
866,866,-1.9242801666259766,0.21523237228393555
867,867,-1.848818302154541,0.01667320728302002
868,868,-1.7841588258743286,-0.20814859867095947
869,869,-1.8466458320617676,0.06244957447052002
870,870,-1.6492104530334473,-0.17510223388671875
871,871,-1.8275043964385986,0.16363286972045898
872,872,-1.7334750890731812,0.15128111839294434
873,873,-1.8278603553771973,-0.18917334079742432
874,874,-1.6547694206237793,0.15127694606781006
875,875,-1.6357861757278442,0.12155425548553467
876,876,-1.5336207151412964,-0.0006200075149536133
877,877,-1.629915714263916,0.1239849328994751
878,878,-1.5576034784317017,-0.16638100147247314
879,879,-1.6095035076141357,-0.09903466701507568
880,880,-1.4660769701004028,-0.12211811542510986
881,881,-1.291311502456665,-0.44058144092559814
882,882,-1.5950385332107544,-0.413332462310791
883,883,-1.4801242351531982,-0.29763102531433105
884,884,-1.2145873308181763,-0.16091692447662354
885,885,-1.437247395515442,-0.4075702428817749
886,886,-1.5792450904846191,-0.33124256134033203
887,887,-1.435084581375122,-0.40407323837280273
888,888,-1.6457229852676392,-0.09024548530578613
889,889,-1.700251579284668,0.06655001640319824
890,890,-1.7360107898712158,0.07789981365203857
891,891,-1.7965747117996216,0.555239200592041
892,892,-1.8592798709869385,0.3203328847885132
893,893,-1.9540692567825317,-0.09074509143829346
894,894,-2.2776427268981934,0.26113080978393555
895,895,-2.63038969039917,0.30899572372436523
896,896,-2.3314146995544434,0.20363497734069824
897,897,-2.756265878677368,0.4116017818450928
898,898,-2.0961296558380127,0.18596148490905762
899,899,-2.4058985710144043,0.15877437591552734
900,900,-2.7256197929382324,0.30655789375305176
901,901,-2.498896360397339,-0.010124921798706055
902,902,-2.75734281539917,-0.27904319763183594
903,903,-2.465021848678589,-0.02793574333190918
904,904,-2.4714386463165283,-0.1356039047241211
905,905,-2.401442766189575,-0.2085883617401123
906,906,-2.2391960620880127,-0.3826863765716553
907,907,-2.149921417236328,-0.5601437091827393
908,908,-2.459380865097046,-0.3297269344329834
909,909,-2.3376381397247314,-0.06796765327453613
910,910,-2.0175862312316895,0.007026195526123047
911,911,-2.3292791843414307,-0.36289525032043457
912,912,-2.1169357299804688,-0.11037278175354004
913,913,-2.5025267601013184,-0.06339788436889648
914,914,-2.348315477371216,-0.02855849266052246
915,915,-2.501877546310425,0.19356727600097656
916,916,-2.3710570335388184,0.008373260498046875
917,917,-2.6870739459991455,0.19288039207458496
918,918,-2.6338062286376953,0.2699718475341797
919,919,-2.4876465797424316,0.12709975242614746
920,920,-2.3697001934051514,0.27242255210876465
921,921,-2.7033004760742188,0.03545880317687988
922,922,-2.541396379470825,0.05779099464416504
923,923,-2.328052282333374,0.013642311096191406
924,924,-2.142428159713745,0.4919266700744629
925,925,-2.1673502922058105,0.02559828758239746
926,926,-2.21390438079834,-0.34020519256591797
927,927,-2.2123336791992188,0.5306105613708496
928,928,-2.1838269233703613,-0.04091644287109375
929,929,-1.9949967861175537,0.21327996253967285
930,930,-2.1006784439086914,-0.2926511764526367
931,931,-2.1967434883117676,0.02818584442138672
932,932,-2.0337271690368652,0.31020450592041016
933,933,-2.1400444507598877,-0.34534525871276855
934,934,-2.126802444458008,0.08762145042419434
935,935,-2.127230644226074,-0.42462754249572754
936,936,-2.2986669540405273,0.30981874465942383
937,937,-2.088949203491211,0.16015052795410156
938,938,-2.486478805541992,0.26307153701782227
939,939,-2.3517277240753174,0.1658153533935547
940,940,-2.463439464569092,0.16687822341918945
941,941,-2.1575539112091064,0.581817626953125
942,942,-2.659857988357544,-0.009481430053710938
943,943,-2.377032995223999,0.04260420799255371
944,944,-2.6801297664642334,0.009508371353149414
945,945,-2.419773578643799,-0.0755312442779541
946,946,-2.4455535411834717,-0.1813642978668213
947,947,-2.21496844291687,0.007834911346435547
948,948,-2.4827139377593994,-0.25828051567077637
949,949,-2.803868293762207,-0.05966782569885254
950,950,-2.6353018283843994,0.16550326347351074
951,951,-2.6336984634399414,0.0041046142578125
952,952,-2.515951633453369,-0.1651899814605713
953,953,-2.7919232845306396,-0.07909536361694336
954,954,-2.615142345428467,0.0847175121307373
955,955,-2.9897186756134033,-0.23210573196411133
956,956,-2.8912577629089355,0.20001649856567383
957,957,-2.7238757610321045,0.17763185501098633
958,958,-2.8696320056915283,0.050546884536743164
959,959,-3.0070319175720215,-0.15905523300170898
960,960,-2.779232978820801,0.12909984588623047
961,961,-2.9409425258636475,0.14630818367004395
962,962,-2.9377944469451904,0.17490887641906738
963,963,-2.94665265083313,-0.1743180751800537
964,964,-3.251591205596924,0.2865283489227295
965,965,-2.859452486038208,0.04462027549743652
966,966,-2.744269371032715,0.15951061248779297
967,967,-2.827928066253662,0.3221168518066406
968,968,-2.8162693977355957,0.24600768089294434
969,969,-2.934361696243286,-0.04323410987854004
970,970,-2.689673900604248,-0.07817459106445312
971,971,-2.7414209842681885,-0.07077693939208984
972,972,-2.525989532470703,-0.06458878517150879
973,973,-2.736943483352661,-0.06602811813354492
974,974,-2.350267171859741,-0.29025816917419434
975,975,-2.9559435844421387,-0.016440391540527344
976,976,-2.2908833026885986,0.04228019714355469
977,977,-2.5631210803985596,0.040331363677978516
978,978,-2.3756818771362305,-0.05928850173950195
979,979,-2.273632526397705,-0.3760185241699219
980,980,-2.2784292697906494,-0.37142181396484375
981,981,-2.392425775527954,-0.2113184928894043
982,982,-2.403524398803711,-0.22854280471801758
983,983,-2.494149923324585,-0.2743825912475586
984,984,-2.6571545600891113,-0.48869776725769043
985,985,-2.327483892440796,-0.663496732711792
986,986,-2.5158166885375977,-0.03891944885253906
987,987,-2.0816800594329834,-0.3112621307373047
988,988,-2.2525789737701416,-0.38675975799560547
989,989,-2.171335220336914,-0.37952494621276855
990,990,-2.3734283447265625,0.11437129974365234
991,991,-2.2958014011383057,0.1278238296508789
992,992,-2.3093113899230957,0.522841215133667
993,993,-2.6030688285827637,0.5527200698852539
994,994,-2.3546907901763916,0.24738430976867676
995,995,-2.483569622039795,0.45458340644836426
996,996,-2.638319730758667,0.2312922477722168
997,997,-2.720005512237549,0.0938117504119873
998,998,-2.9837496280670166,0.26807713508605957
999,999,-2.837340831756592,0.06117677688598633
